song name,genre,artist name,artist country
SLOW DANCING IN THE DARK,Contemporary R&B,Joji,
Sink into the Floor,"Pop,Alternative",Feng Suave,
Maybe Another Time,Music,Feng Suave,
"Honey, There's No Time",Alternative,Feng Suave,
Sunrise,Alternative,Kenny Elrod,
No Safety,Music,Jaisean,
GOLD,Hip Hop/Rap,BROCKHAMPTON,
Dunno,Hip Hop/Rap,Mac Miller,US
Vice City,Hip Hop/Rap,Biig Piig,
Cherry Hill,Hip Hop/Rap,Russ,
VINTAGE DIOR,Hip Hop/Rap,$NOT,
BEST ON EARTH (feat. BIA) - Bonus,,Russ,
Fake ID,Dance,Riton,
That Time We Went To Wal Mart In Memphis To Steal Some Shit Before We Met Up With TA To Shoot His Video,Hip Hop/Rap,$uicideboy$,
Moonlight Shawty,Hip Hop/Rap,Fatboibari,
Trouble,Alternative,Cage The Elephant,US
Fangs,Alternative,Matt Champion,
Rich Girl,Pop,Gwen Stefani,US
Sunday (feat. Frank Ocean),,Earl Sweatshirt,
See You Again (feat. Kali Uchis),,"Tyler, The Creator",
NO HALO,Hip Hop/Rap,BROCKHAMPTON,
TEST DRIVE,"Music,R&B/Soul",Joji,
I Feel Best When I'm Alone,Singer/Songwriter,Michael Seyer,
Drowning,"Electronic,Electronic",Ondi Vil,
Island In The Sun,"Pop,Alternative,Rock,Pop/Rock",Weezer,
Putrid Pride,Music,$uicideboy$,
Growing Money Trees,Hip Hop/Rap,DJ Slim K,
Alkaline,"Hip Hop/Rap,R&B/Soul",Kota the Friend,
Living On the Sun,,YGTUT,
Come Back to Earth,Hip Hop/Rap,Mac Miller,US
"Oh Wow...Swerve (with J. Cole feat. Zoink Gang, KEY! & Maxo Kream)","Dirty South,Music,Hip Hop/Rap",Dreamville,
Molly [Reverb] - Slowed,Music,Tre Savage,
Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),"Dirty South,Music,Hip Hop/Rap",Dreamville,
AM/PM,Hip Hop/Rap,$uicideboy$,
Venom,Hip Hop/Rap,$uicideboy$,
Evil Fantasy,Hip Hop/Rap,Freddie Dredd,
when i'm gone (feat. Sophie Faith),,Flatbush Zombies,
Mary Jane (All Night Long),,Mary J. Blige,US
Think About Things,,Daði Freyr,US
Drugs,Music,UPSAHL,
Trap House (feat. Shoreline Mafia),Hip Hop/Rap,03 Greedo,
Juless Edits,,Shou,
Smile,Hip Hop/Rap,Lily Allen,GB
Homage,"Psychedelic,Alternative",Mild High Club,US
High Enough,Alternative,K.Flay,US
Ride,"Music,Hip Hop/Rap",Aaron May,
In Love,"Music,Hip Hop/Rap",Aaron May,
Obnimi (Callmearco Remix),Hip Hop/Rap,Okean Elzi,
Gym Class,Alternative,Lil Peep,
Grey Magic,Hip Hop/Rap,$uicideboy$,
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Contemporary R&B,Kali Uchis,
Whuss the Deal,Hip Hop/Rap,Shoreline Mafia,
Put Your Head On My Shoulder,Pop,Paul Anka,CA
Treat 'Em Like A Prostitute,Hip Hop/Rap,$uicideboy$,
SWEET,Hip Hop/Rap,BROCKHAMPTON,
Pursuit Of Happiness (Nightmare),Hip Hop/Rap,Kid Cudi,
Melting Amethyst,Rap,AKTHESAVIOR,
Come Through and Chill (feat. J. Cole & Salaam Remi),,Miguel,
Cigarette Daydreams,Alternative,Cage The Elephant,US
1993 (feat. Little Ricky ZR3),"Music,Electronic",Oliver Tree,
Acapella,Music,Duki,
Otra Noche en Miami,"Latin Urban,Latin",Bad Bunny,
Kate,Music,Xavibo,
Triste,,Bryant Myers,
Rover (feat. DTG),Music,S1mba,
El Mismo Aire - con Pablo Alborán,,Camilo,
Rain II,Music,Trueno,
Me Mato,,Zetazen,ES
Con Los Míos,,Love Yi,ES
Me Va Bonito,Hip Hop/Rap,Zetazen,
Lo sabía,Hip Hop/Rap,Babi,
Paradójica,Hip Hop/Rap,Xavibo,
Destello,,Miranda,
Quien Va a Ser Que No Seas Tú,Hip Hop/Rap,Mayo 214,
Al Lado,Hip Hop/Rap,Blanco 43720,
Cae la Noche,"Music,Hip Hop/Rap",Hard GZ,
Todo se va,Hip Hop/Rap,Xavibo,
M Conformo,,Pol Granch,
Tantas Cosas,,Love Yi,
Gira Que Gira,"Rock,Reggae",Ters,
Mar de Males,Hip Hop/Rap,Mayo 214,
Whisky and Spice,Music,Yeico X Toni,
34 Amor y Mafia,,JC Reyes,
Otro Día Mas,,Baron850,
Y Cuando Llego,,Yung Beef,ES
Que Le Voy a Hacer,Latin,Skechi,
Prende Un Phillie,,Bryant Myers,
Cristales,Hip Hop/Rap,Miranda,
Streetshark,Hip-Hop,Nadal015,
Fondo,Hip Hop/Rap,Miranda,
Niebla,Hip Hop/Rap,Miranda,
Shars 2019,Music,Al Safir,
Siempre,Hip-Hop,Blanco 43720,
Valkirias,,Al Safir,
Cicatrices,Hip Hop/Rap,Natos y Waor,ES
Shars / 2014,Music,Al Safir,
Esquizofrenia,Rap,Nadal015,
Intro,Hip Hop/Rap,Cecilio G.,
Ayer,Hip Hop/Rap,Arce,ES
Blanco y Negro,"Pop,Hip Hop/Rap",Nikone,
Wifi,Hip Hop/Rap,Arce,ES
Disfraces,Hip Hop/Rap,Sosad.97,
Dime,,Miranda,
Diferente,Hip Hop/Rap,Miranda,
Solo Faltan Ganas,,D.Nadie,
22:22,Singer/Songwriter,Astray,
Por Ti,,Blanco 43720,
VENUS,Music,alvis,
Ninety,"Alternative Rap,Hip Hop/Rap",Jaden,US
Sad Khalil Hours II,,Khalil?,
HOUSTONFORNICATION,"Rap,Hip Hop/Rap",Travis Scott,US
Overthinking IT,"Music,Alternative",WILLOW,
"U Were Mine, Not Anymore",Hip Hop/Rap,1nonly,
What Once Was,Indie Rock,Her's,
Wya?,Hip Hop/Rap,Wifisfuneral,
The Less I Know The Better,"Disco,Funk,Alternative",Tame Impala,AU
Chamber Of Reflection,"College Rock,Alternative",Mac DeMarco,CA
Fuck Love (feat. Trippie Redd),,XXXTENTACION,
Cotton Candy Swirls,Pop,1nonly,
Self Care,"Ambient,Contemporary R&B,Funk",Mac Miller,US
beamer boy,,Lil Peep,
Losing You,"Alternative,Rock,Indie Rock",boy pablo,
4am,"Alternative,Pop",girl in red,
Kbaby,Alternative,KESHORE,
She's Awesome,,Wassup Rocker,
Be My Gf,,ilyTOMMY,
Phone Numbers,Alternative,Dominic Fike,
Chanel,"Contemporary R&B,R&B/Soul",Frank Ocean,US
3 Nights,"Alternative,Pop,Music",Dominic Fike,
Antidote,R&B/Soul,Orion Sun,
Forest,Hip Hop/Rap,Brndn,
Drew Barrymore,"Pop,R&B/Soul",SZA,US
Money,Alternative,The Drums,
Marceline,Alternative,WILLOW,
"Bitch, Don’t Kill My Vibe","Gangsta Rap,Hardcore Rap,Rap,West Coast Rap,Hip Hop/Rap",Kendrick Lamar,US
PrettyGirlz,"Music,Alternative",WILLOW,
Do For Love,Hip Hop/Rap,2Pac,US
Give 'Em the Love,Dance,J+1,
Unaware,Dance,Mk.gee,
She Wants My Money,"Pop,Alternative,Music",Dominic Fike,
Kool Aid and Frozen Pizza,"Rap,Music,Hip Hop/Rap",Mac Miller,US
90210 (feat. Kacy Hill),Hip Hop/Rap,Travis Scott,
Love Scars,Hip Hop/Rap,Trippie Redd,
Nights,"Pop,R&B/Soul",Frank Ocean,US
Marijuana,Hip Hop/Rap,Kid Cudi,US
XO TOUR Llif3,"East Coast Rap,Hip Hop/Rap",Lil Uzi Vert,
Video Games,Alternative,Lana Del Rey,US
PoP! Goes My Heart,,Hugh Grant,GB
These Days,Alternative,Wallows,
Drunk in Love (feat. Jay-Z),"Contemporary R&B,Hip Hop/Rap",Beyoncé,
Japanese Soda,Rock,One South Lark,
rEaR vIeW,"Contemporary R&B,Music,Pop",ZAYN,
Paranoid,"Alternative Rap,Hip Hop/Rap",Post Malone,
Sleepwalking,"Electronic,Alternative,Rock,Heavy Metal",Bring Me The Horizon,GB
Take Care,,Drake,
What Do You Mean?,"House,Pop",Justin Bieber,CA
Unforgettable,Music,Natalie Cole,
Deja Vu,Music,Post Malone,
Christmas Eve,Holiday,Justin Bieber,CA
Remember the Time,"Alternative Rap,Contemporary R&B,Pop",Michael Jackson,US
Reminder,Dance,The Weeknd,CA
White Wedding - Pt. 1,Rock,Billy Idol,GB
I'm Glad,Pop,Jennifer Lopez,US
Best Friends,Pop,will.i.am,US
Paracetamol,Alternative,Declan McKenna,
The Kids Don't Wanna Come Home - Single Version,Alternative,Declan McKenna,
Listen to Your Friends,Alternative,Declan McKenna,
dRuNk,"Contemporary R&B,Music,Pop",ZAYN,
Look At Me!,"Industrial,Rap,Heavy Metal,Hip Hop/Rap,Rock",XXXTENTACION,
Broken Clocks,"Contemporary R&B,R&B/Soul",SZA,US
Supermodel,R&B/Soul,SZA,US
Japanese Denim,R&B/Soul,Daniel Caesar,
Get You Good,R&B/Soul,Roy Woods,
lUcOzAdE,"Contemporary R&B,Music,Pop",ZAYN,
White Iverson,Hip Hop/Rap,Post Malone,
Invincible,Hip Hop/Rap,Aminé,
My Boo - Hitman's Club Mix,Pop,Ghost Town DJs,
Rick & Morty,"Hip Hop/Rap,R&B/Soul",Ajey,
Get You (feat. Kali Uchis),R&B/Soul,Daniel Caesar,
Kiss Me Thru The Phone,"Alternative Rap,Hip Hop/Rap",Soulja Boy,
Stressed Out,"Alternative,Rock,Alternative Rap",Twenty One Pilots,US
Esskeetit,"Music,Hip Hop/Rap",Lil Pump,
Life Goes On,,Lil Baby,
STARGAZING,,Travis Scott,US
WAKE UP,"Rap,Hip Hop/Rap",Travis Scott,US
REEL IT IN,"Rap,Hip Hop/Rap",Aminé,US
Ladders,Hip Hop/Rap,Mac Miller,US
Hurt Feelings,Hip Hop/Rap,Mac Miller,US
Wanted You,Alternative,Twin Peaks,
Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra),Music,Free Nationals,
Better Now,Pop,Post Malone,
My Blood,"Downtempo,Contemporary R&B,Disco,Funk,Electronic,Pop,Alternative",Twenty One Pilots,US
Hometown,"Rap,Alternative",Twenty One Pilots,US
The Judge,"Rap,Alternative",Twenty One Pilots,US
Heathens,Alternative Rap,Twenty One Pilots,US
TEST DRIVE,"Music,R&B/Soul",Joji,
No Mistakes,"Music,Hip Hop/Rap",Kanye West,US
Stay,"Alternative Rap,Hip Hop/Rap",Post Malone,
Die For You,"Music,Dance",The Weeknd,CA
It's Tricky,"Music,Dance",Run–D.M.C.,CA
Minero [Versión Oficial Remasterizada] - Remaster,,ElRubiusOMG,
Greyhound,"Alternative,Rock",Calpurnia,
Blame,"Alternative,Rock",Calpurnia,
Greyhound,"Alternative,Rock",Calpurnia,
24-Jul,"Alternative,Rock",The Neighbourhood,
Scary Love,Alternative,The Neighbourhood,GB
Softcore,Alternative,The Neighbourhood,GB
Compass,Alternative,The Neighbourhood,GB
Stuck with Me,Alternative,The Neighbourhood,GB
W.D.Y.W.F.M?,"Music,Alternative",The Neighbourhood,GB
Falling for U,Easy Listening,Peachy!,
Are You Bored Yet? (feat. Clairo),,Wallows,
summer depression,"Alternative,Pop",girl in red,
Flaming Hot Cheetos,Alternative,Clairo,
hot girl bummer,"Alternative Rap,Pop",blackbear,
i wanna be your girlfriend,"Alternative,Pop",girl in red,
Maniac,Music,Conan Gray,
Prom Queen,"Music,Alternative",Beach Bunny,
Buttercup,Pop,Jack Stauber,
Play Date,"Alternative,Rock,Music",Melanie Martinez,
Watermelon Sugar,Music,Harry Styles,
The Take (feat. Chris Brown),"Music,Hip Hop/Rap",Tory Lanez,CA
Chill Bill (feat. J. Davi$ & Spooks),,Rob $tone,
A Little Death,"Pop/Rock,Alternative",The Neighbourhood,GB
Lo Que Construimos,"Pop in Spanish,Latin",Natalia Lafourcade,MX
Needs,Alternative,Verzache,
Dancin (feat. Luvli) - Krono Remix,Dance,Aaron Smith,
"Dance, Baby!","Rock,Pop,Music",boy pablo,
Everytime,"Rock,Pop,Music",boy pablo,
Airplane Mode,New Age,Limbo,
Rap De Vegetta (Subnormales Que Resuben Karmaland),Music,Christian Relikia,
Show & Tell,"Music,Alternative",Melanie Martinez,
Dancing With A Stranger (with Normani),"Contemporary R&B,Disco,Pop",Sam Smith,
All Star,"Pop,Alternative,Rock,Pop/Rock,Pop Punk",Smash Mouth,
Fire Drill,Music,Melanie Martinez,
Ride,"Electronic,Alternative,Reggae",Twenty One Pilots,US
Break My Stride,Pop,Matthew Wilder,US
Stunnin' (feat. Harm Franklin),,Curtis Waters,
Satisfaction,"Electronic,Latin",Benny Benassi,IT
Daddy Issues,"Alternative,Rock",The Neighbourhood,GB
prom dress,"Alternative,Rock",mxmtoon,
Rude,,MAGIC!,CA
Thrift Shop (feat. Wanz),"Alternative Rap,Hip Hop/Rap",Macklemore & Ryan Lewis,
Falling for Ya,,Grace Phipps,
Void,Alternative,The Neighbourhood,GB
Staring,Alternative,Tipling Rock,
Somebody That I Used To Know,"Indie Rock,Indie Pop,Pop,Alternative",Gotye,
Suavemente,Salsa y Tropical,Elvis Crespo,US
Yo No Sé Mañana,Latin,Luis Enrique,NI
Devuélveme a mi chica,"Alternative & Rock in Spanish,Pop",Hombres G,ES
Te quiero,"Alternative & Rock in Spanish,Pop",Hombres G,ES
Procura,"Music,Latin",ChiChi Peralta,
Fuimos Amor,Pop in Spanish,Esteman,CO
The Less I Know the Sexy Back,Hip Hop/Rap,PhoMeme,
Disfruto,"Alternative & Rock in Spanish,Alternative",Carla Morrison,
Chachachá,"Alternative & Rock in Spanish,Alternative",Jósean Log,
Te Regalo,"Alternative & Rock in Spanish,Music,Latin",Carla Morrison,
Afraid,Rock,Anavae,GB
Let Me Live / Let Me Die,"Rock,Alternative",Des Rocs,
hometown,"Music,Rock",cleopatrick,
Fallout,Alternative,UNSECRET,
Lonely,Alternative,Palaye Royale,
Scream,Pop,SAINT PHNX,
Gimme Love,"Indie Rock,Gospel,Soul,Pop,Alternative",Joji,
Freaking Out the Neighborhood,"Indie Rock,Alternative",Mac DeMarco,CA
Blinding Lights,Electronic,The Weeknd,CA
Lurk,Alternative,The Neighbourhood,GB
Swim,"Adult Alternative,Alternative",Chase Atlantic,
Stolen Dance,,Milky Chance,DE
Cry Baby,"Alternative,Rock",The Neighbourhood,GB
"Somebody Else - Live From The O2, London. 16.12.16",Alternative,The 1975,GB
Smile,Hip Hop/Rap,Lily Allen,GB
Tumbaos,,B.Vou,
Mrs. Potato Head,"Electronic,Alternative",Melanie Martinez,
Loba,Pop,Shakira,CO
Cross Your Mind,,Sabrina Claudio,
U Got That,House,Halogen,
Ella No Sigue Modas,Dance,Juan Magán,
Sobredosis (feat. Ozuna),,Romeo Santos,
Cherry Flavoured,Music,The Neighbourhood,GB
Cool Kids,"Pop/Rock,Indie Pop,Alternative",Echosmith,US
Wish You Were Sober,Music,Conan Gray,
Youngblood,"Electronic,Pop",5 Seconds of Summer,AU
Barbie Girl,"Electronic,Pop,Dance,Techno,Britpop",Aqua,DK
Affluenza,"Electronic,Pop,Dance,Techno,Britpop",Conan Gray,DK
Little League,Music,Conan Gray,
The King,"Music,Pop",Conan Gray,
Generation Why,"Pop,Electronic",Conan Gray,
Crush Culture,"Pop,Electronic",Conan Gray,
I Wanna Be Yours,"Adult Alternative,Alternative",Arctic Monkeys,GB
Arabella,"Adult Alternative,Alternative",Arctic Monkeys,GB
Fluorescent Adolescent,"Indie Rock,Rock & Roll,Ska,Indie Pop,Alternative",Arctic Monkeys,GB
505,"Alternative,Rock",Arctic Monkeys,GB
ocean eyes,"Electronic,Pop,R&B/Soul,Alternative,Rock,Indie Pop",Billie Eilish,
watch,Alternative,Billie Eilish,
idontwannabeyouanymore,"Pop,Alternative",Billie Eilish,
bellyache,Alternative,Billie Eilish,
wish you were gay,"Pop,Alternative",Billie Eilish,
Six Feet Under,"Pop,Alternative",Billie Eilish,
my future,"Pop,Alternative,Contemporary R&B",Billie Eilish,
Wires,"Music,Alternative",The Neighbourhood,GB
4EVER,Alternative,Clairo,
Bubble Gum,Alternative,Clairo,
Sofia,"Electronic,Alternative,Indie Pop",Clairo,
OK,Music,Wallows,
girls,"Alternative,Pop",girl in red,
bad idea!,"Pop,Alternative",girl in red,
Rue,Pop,girl in red,
Hotel San Diego,Pop,Jão,
Fim De Festa,Pop,Jão,
Vou Morrer Sozinho,"R&B/Soul,Brazilian",Jão,
Me Beija Com Raiva,"R&B/Soul,Brazilian",Jão,
VSF,"R&B/Soul,Brazilian",Jão,
Naked,Pop,James Arthur,GB
Always,"Rock,Singer/Songwriter,Pop",Gavin James,
no faker,Music,mxmtoon,
Good In Goodbye,Music,Madison Beer,US
Mystery of Love,Soundtrack,Sufjan Stevens,US
Dollhouse,Electronic,Melanie Martinez,
Chasing Cars,Singer/Songwriter,Sleeping At Last,US
Pluto Projector,Music,Rex Orange County,
I Kissed A Girl,"Adult Contemporary,Pop/Rock,Teen Pop,Electronic,Pop",Katy Perry,US
Last Friday Night (T.G.I.F.),"Pop/Rock,Teen Pop,Pop,Dance",Katy Perry,US
Locked out of Heaven,"Pop,Reggae,Pop/Rock",Bruno Mars,US
Love Songs - Bonus,Music,Kaash Paige,
Coffee Breath,Music,Sofia Mills,
Catching Feelings (feat. SIX60),,Drax Project,
Somebody Else,"Electronic,Alternative",The 1975,GB
Wait a Minute!,Alternative,WILLOW,
Cars That Go Boom,Hip Hop/Rap,L'Trimm,US
hey girl,Alternative,boy pablo,
July,"Music,Pop",Noah Cyrus,
Team,Alternative,Lorde,
you were good to me (bonus track),"Music,Pop",Jeremy Zucker,
Diamonds,Pop,Rihanna,
All I Want,"Folk-Rock,Alternative",Kodaline,
good guys,Music,LANY,
crowded room,,Christian French,
It's Ok,"Folk,Music",Tom Rosenthal,
In This Shirt,"Alternative,Rock,Glam Rock",The Irrepressibles,GB
The Scientist,Rock,Coldplay,GB
I Just Want to Be the One You Love,Music,Cryst,
Infinity,"Alternative,Rock,Music",Jaymes Young,US
Boys Will Be Boys,"Alternative,Rock,Music",bülow,US
Amour plastique,"Music,Pop",Videoclub,
Fickle Game,Alternative,Amber Run,GB
Waves,"Rock,Singer/Songwriter,Singer/Songwriter",Dean Lewis,
Voices,,Doy,
Rider,Music,Juice WRLD,
Look At Me!,"Industrial,Rap,Heavy Metal,Hip Hop/Rap,Rock",XXXTENTACION,
HEARTEATER,"Dirty South,Music",XXXTENTACION,
Ranada,"Rap,Music",YoungBoy Never Broke Again,
Bandit (with YoungBoy Never Broke Again),,Juice WRLD,
The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Hip Hop/Rap,Lil Uzi Vert,
Train food,"Alternative Rap,Pop",XXXTENTACION,
Costa Rica (feat. The Kid LAROI) - Remix,,Bankrol Hayden,
Diva (feat. Lil Tecca),,The Kid LAROI,
emotions,Hip Hop/Rap,iann dior,
Beautiful Nightmare,Music,Lil Tracy,
Sick and Tired (ft. Machine Gun Kelly and Travis Barker),Music,iann dior,
Save Me,"Rap,Hip Hop/Rap",XXXTENTACION,
Dead Inside (Interlude),"Rap,Hip Hop/Rap",XXXTENTACION,
Depression & Obsession,"Rap,Hip Hop/Rap",XXXTENTACION,
PTSD,Hip Hop/Rap,G Herbo,
Scared Of Love,"Music,Hip Hop/Rap",Juice WRLD,
Cake,,Pure WRLD,
Banded Up (feat. XXXTENTACION),"Rap,Hip Hop/Rap",Ronny J,
HeMotions,Music,Juice WRLD,
Goodbyes (feat. Young Thug),,Post Malone,
Conversations,"Alternative Rap,Music",Juice WRLD,
End Of The Road,"Music,Hip Hop/Rap",Juice WRLD,
Used To,"Music,Hip Hop/Rap",Juice WRLD,
GO (feat. Juice WRLD),Music,The Kid LAROI,
Bad Energy,"Alternative Rap,Music",Juice WRLD,
walk away as the door slams - acoustic,,Lil Peep,
Sunlight On Your Skin - Bonus Track,,Lil Peep,
driveway,Hip Hop/Rap,Lil Peep,
crybaby,Hip Hop/Rap,Lil Peep,
Broken Smile (My All),"Alternative Rap,Hip Hop/Rap",Lil Peep,
before I close my eyes,Pop,XXXTENTACION,
Hide (feat. Seezyn),,Juice WRLD,
Wishing Well,Soft Rock,Juice WRLD,
Come & Go (with Marshmello),"Alternative Rap,Pop Punk,Dance,Hip Hop/Rap",Juice WRLD,
The Antidote (Chopped Not Slopped),Hip Hop/Rap,Slim K,
The Hype,"Rap,Alternative",Twenty One Pilots,US
NO BYSTANDERS,"Rap,Hip Hop/Rap",Travis Scott,US
Purple Moncler,,Juice The Kid W,
Let Her Leave,,Iann Stone,
Triumph,"Rap,Music",XXXTENTACION,
Let Go,,Dxstxny,
XO,Hip Hop/Rap,Igotpain666,
Juice Wrld Freestyle,Music,TeRex Productions,
Who Shot Cupid?,Music,Juice WRLD,
lil jeep,Hip Hop/Rap,Lil Peep,
Numb the pain,,LILWATERBOY99,
Ex Bitch,"Dirty South,Music",XXXTENTACION,
Juice Wrld Freestyles to Codeine Crazy,Music,TeRex Productions,
Addicted,,Dxstxny,
Girl I Knew,,Doy,
Composure,,Doy,
Solar Eclipse,,Doy,
Move Along,,Doy,
Chimp,,Dxstxny,
Show Me,,EarVerse,
Addicted,,White Slime,
Confide,,Vibotine,
Screw Juice,"Alternative Rap,Rap,Music",Juice WRLD,
Purple Moncler,Music,Ecstsy,
Flashback,Pop,GloBeats,
Intro,Music,Nether.,
Desire,Music,Juice WRLD,
10 Feet,Music,Juice WRLD,
Titanic,"Alternative Rap,Music",Juice WRLD,
Demonz (feat. Brent Faiyaz) - Interlude,"Music,Hip Hop/Rap",Juice WRLD,
Make It Back,,Juice WRLD,
MoshPit (feat. Juice WRLD),"Rap,Hip Hop/Rap",Kodak Black,
Poptart,Punk,Young Stoner Vibes,
Up Up And Away,"Alternative Rap,Rap,Music",Juice WRLD,
Demons and Angels (feat. Juice WRLD),"Music,Hip Hop/Rap",A Boogie Wit da Hoodie,
Smile (with The Weeknd),"Alternative Rap,Rap,Music",Juice WRLD,
Aphrodite,"Music,R&B/Soul",RINI,
By My Side (with Sonia),,Black Atlass,
Emerald,"Music,R&B/Soul",RINI,
Pain & Pleasure,R&B/Soul,Black Atlass,CA
Bermuda,Hip Hop/Rap,Sickick,
Suicide Love,Music,Midsplit,
Trip,Contemporary R&B,Ella Mai,
Another Life,Music,Sickick,
Cry (with John Martin),"Music,Pop",Gryffin,
Crossfire,Electronic,Stephen,
Roses,Music,braev,
Toxic,Electronic,inverness,
Champion,Dance,FRND,
ily (i love you baby) (feat. Emilee),"Music,Dance",Surf Mesa,
Can I,R&B/Soul,Tedy,
Changes,Music,Lauv,
Let Go,Downtempo,Sickick,
ugly,"R&B/Soul,Alternative",Timmies,
Control,Music,Armaan Malik,
Waste Your Time,Music,Conor Maynard,GB
Better With You,Pop,Austin Mahone,US
Have I Told You,"Alternative Folk,Music",Matthew Mole,ZA
Autumn Leaves (feat. Kendrick Lamar),"Music,R&B/Soul",Chris Brown,
Falling Like The Stars,Pop,James Arthur,GB
You Are Loved,"Music,Pop",Matthew Mole,ZA
Angels,"Singer/Songwriter,Rock,Music",Tom Walker,
Say a Little Prayer - Live,Alternative,Lianne La Havas,GB
Honeybee,Music,The Head And The Heart,US
Wherever You Are,Music,Kodaline,
The Way It WIll Be,"Singer/Songwriter,Rock",Gillian Welch,US
Birds,"Music,Alternative",Imagine Dragons,US
Take Me Home,Pop,Jess Glynne,GB
The One That Got Away,Singer/Songwriter,Adam Stanton,
VAMPIRE,Music,Ramzoid,
Can We Kiss Forever?,Music,Kina,
Dive Deep (Hushed),Singer/Songwriter,Andrew Belle,US
Talk To Me (feat. Conor Maynard & RANI) - Sam Feldt Edit,,Möwe,
Never Worn White,Music,Katy Perry,US
End of Time,Music,K-391,
Drown (feat. Clinton Kane),,Martin Garrix,
Feel Me,"Pop,Dance",Selena Gomez,US
I Will Spend My Whole Life Loving You,Music,Imaginary Future,
head first,Pop,Christian French,
Love Me,"Music,Pop",Reece Lemonius,
Breathe,,James Arthur,GB
Maybe,,James Arthur,GB
Homicide Love,,James Arthur,GB
Own Me,,bülow,
I Want To,,Rosenfeld,
Fetish,Hip Hop/Rap,Sickick,
Dante's Creek,Hip Hop/Rap,THEY.,
Do You Feel Safe?,Hip Hop/Rap,Sickick,
Been Wavey,Hip Hop/Rap,B Young,
Faded,R&B/Soul,Sickick,
Candy Shop,Hip Hop/Rap,50 Cent,US
Colour Me - Autograf Remix,Electronic,Juke Ross,
Bad Vibe - Summer Vibes,,M.O,
To Die For,Music,Sam Smith,GB
My Lover - Not3s x Mabel,Hip Hop/Rap,Not3s,
What Am I Doing Wrong?,House,Clasio,
Do It for Me,"Music,Alternative",Rosenfeld,
My Favourite Clothes,"Music,R&B/Soul",RINI,
In These Arms,Music,JP Cooper,
Often,Music,Sickick,
Starboy,Music,The Weeknd,
Often,Rock,The Weeknd,CA
Lie To Me,Music,Black Atlass,CA
Still Learning,Music,Halsey,
Dawning of Spring,Pop,Anson Seabra,
I Luv U (with R3HAB),Music,Sofia Carson,
Sweet Boi,Singer/Songwriter,Chevy,
your text,"Pop,Electronic",sundial,
Conversations in the Dark,Music,John Legend,US
Flower,"Pop,R&B/Soul",Johnny Stimson,
Easier,"New Wave,Pop/Rock,Electronic,Pop",5 Seconds of Summer,AU
Eyes Off You,"Music,Pop",PRETTYMUCH,
When You're Gone,Music,Lex,
When I'm Low,Hip Hop/Rap,Sickick,
Last Time,Music,Sickick,
Mean It,Music,Lauv,
Walk With Me,Singer/Songwriter,Taba Chake,
Chills,Music,Why Don't We,
Wrong Direction,Music,Hailee Steinfeld,
Don't Let Me Go,"Music,Alternative",Cigarettes After Sex,US
Sermon (feat. Shotty Horroh),,James Arthur,
empty crown,"Music,Electronic",YAS,
I Want You,Pop,Daniel Skye,
Lost Boy,Singer/Songwriter,Ruth B.,
Free,Pop,Why Don't We,
In Too Deep,"Pop,Dance",Why Don't We,
To the Man Who Let Her Go,"Music,Pop",Tyler Shaw,
With You,"Music,Pop",Tyler Shaw,
Electric (feat. Khalid),,Alina Baraz,
Champagne & Sunshine,"Dance,Electronic",PLVTINUM,
Electric Love,,BØRNS,
You Make Me Feel... (feat. Sabi),,Cobra Starship,US
Sour Patch Kids,"Hip Hop/Rap,Pop",Bryce Vine,
Passionfruit,"Music,Hip Hop/Rap",Drake,
Can't Take My Eyes Off You,Singer/Songwriter,Joseph Vincent,
Silver Lining,Alternative,Mt. Joy,
Mean It,Music,Lauv,
Go Crazy,"Hardcore Rap,Music",Chris Brown,
hopeless,Music,Clinton Kane,
Cold War,R&B/Soul,Cautious Clay,
Lights Down Low,"Music,Pop",MAX,
Speechless,Country,Dan + Shay,
LUV,Dancehall,Tory Lanez,CA
Good Day,Music,Surfaces,
Backyard Boy,"Music,Alternative",Claire Rosinkranz,
Paradise,"Pop/Rock,Contemporary R&B,Adult Alternative,Alternative,Rock",Coldplay,GB
Something Just Like This,"Electronic,Pop,Dance",The Chainsmokers,
Adventure of a Lifetime,"Disco,Funk,Pop,Alternative",Coldplay,GB
Young & Alive,Music,Bazzi,
Beautiful (feat. Camila Cabello),"Contemporary R&B,Pop",Bazzi,
MICHUUL.,Hip Hop/Rap,Duckwrth,
Super Bounce,Music,Duckwrth,
Mid July,,Craig Wilson,
Foolsong,"Music,R&B/Soul",Still Woozy,
Angel,,Loyle Carner,
Snowchild,Music,The Weeknd,CA
Grace,"Music,R&B/Soul",Surfaces,
Keep It Gold,"Music,R&B/Soul",Surfaces,
Palm Trees,R&B/Soul,Surfaces,
Frank Ocean,Pop,Call Me Karizma,
Fresh Roses,Singer/Songwriter,Juke Ross,
Travels,Hip Hop/Rap,khai dreams,
BELIEVE IT,Contemporary R&B,PARTYNEXTDOOR,
