song name,genre,artist name,artist country
i hate moving on,Music,Rxseboy,
Still Think About You,Hip Hop/Rap,A Boogie Wit da Hoodie,
Atmo,,SP,
lonely again,"Music,Pop",Garrett Nash,
in the past,Pop,Quintah,
Give Me Something,"Alternative,Rock",Seafret,
I'm Sorry,Music,Swell,
Heart Like Yours,,Willamette Stone,
Big Girls Don't Cry (Personal),Pop,Fergie,US
Break My Heart Right,"Music,Alternative",James Bay,GB
Need You Now,Country,Lady A,US
Teardrops On My Guitar - Radio Single Remix,"Country,Pop,Music",Taylor Swift,US
Break Up in the End,"Traditional Country,Country",Cole Swindell,US
Cheating on U,"Country,Pop,Music",Lacy Cavalier,
Mercy,"Traditional Country,Country",Brett Young,
Like I Loved You,"Music,Country",Brett Young,
Holding On,Hip Hop/Rap,Phora,
Friends,"Adult Alternative,Alternative",Chase Atlantic,
Heartburn,"Music,Electronic",Wafia,
Hold Me,R&B/Soul,Janine,NZ
Alone,,Eli Nicholas,
Cry for Help,,Eli Nicholas,
Malibu Kids,,Dancody,
Please Don't Die,R&B/Soul,Dancody,
Patagonia,,Dancody,
Pharmabro,,Dancody,
issues,Hip Hop/Rap,916frosty,
Put It Right,,dylhutch,
Good Enough,Pop,dylhutch,
"Issues, Darling",,FVNTVNV,
Winning,Rock,miguel III,
It's the End of the World and I'm Afraid to Let Go of You,Music,Paris Snow,
These Days,R&B/Soul,Flapjaques,
Wasting Your Time,Hip Hop/Rap,Jan Metternich,
Sad and Sober,R&B/Soul,Wolff359,
funeral,"Hip Hop/Rap,Alternative,Music",bloody white,
Side Eye,Alternative,lil booj,
Save Me,R&B/Soul,Wikw,
Many Times,,Wikw,
White Rose,Music,Percy IV,
All Alone,Christian & Gospel,Jay Matthews,
No Love Lost,Hip Hop/Rap,Jay Matthews,
Winters Heart,Hip Hop/Rap,Jay Matthews,
Demons,Hip Hop/Rap,Jay Matthews,
Monster,"Music,Christian & Gospel",Jay Matthews,
Sweet Serial Killer,"Music,Alternative",Paris Snow,
you rose me up from the dead,,Paris Snow,
Lonely,,Paris Snow,
Am I a Shadow,Music,Paris Snow,
I've Been Dreaming of U,Alternative,Paris Snow,
Waiting for Me,Music,backpackbackpack,
Hiraeth,Rock,Chives Viria,
Pull up Hit It,Hip Hop/Rap,Dreamwise,
Self Isolation,,Mahdi Chishty,
Til The End of Time,Music,Trippie Redd,
Friday Night,Pop,Kid Gemini,
Why Don't We Go Back,Alternative,Tundra Beats,
I'm Leaving,R&B/Soul,Evrod Cassimy,
Forget About Me,Hip-Hop,Mahdi Chishty,
Suicide,Music,Mahdi Chishty,
Johnny Doe,"Music,Rock",Jason Apex,
Dreams and Nightmares,Pop,TrappyJack,
30,,Restless Modern,
SCARED OF LOVE,,Mahdi Chishty,
LONELY NIGHTS,"Music,Hip Hop/Rap",Mahdi Chishty,
Downfall,"Alternative Rap,Music",Mahdi Chishty,
I'm Mean Girl,New Age,Curse Hill,
applause,Music,whiterosemoxie,
Never Again,Music,Percy IV,
Devil/skin,Music,PRXJEK,
DON'T LOVE ANYMORE,,Mahdi Chishty,
Let Me In,"Rap,Music",Brad Varsity,
Imprisoned,R&B/Soul,EhCee,
WE SAY GOODBYE,,Mahdi Chishty,
If I Die Tomorrow,Hip Hop/Rap,Zimm,
Raw Intro,Hip Hop/Rap,Zimm,
Phone (feat. Gjan),,Witt Lowry,
Hollow,Hip Hop/Rap,Ivan B,
You've Changed,Hip Hop/Rap,Ollie,
Anxiety Is Real,Hip Hop/Rap,Zimm,
Hopeless,Hip Hop/Rap,Zimm,
Us vs the World,,ilyTOMMY,
PLEASE DON’T GO,Hip Hop/Rap,Night Lovell,
Mockingbird,Hip Hop/Rap,Eminem,US
F.M.F.M.H,Hip Hop/Rap,Ivan B,
No One Knows,Hip Hop/Rap,Sik World,
Suicidal,Hip Hop/Rap,Jaiden,
im so sick of this,"Music,Alternative",guccihighwaters,
Alone,Hip Hop/Rap,Zimm,
no one likes it when i'm sad,,Colliding With Mars,
I Know (feat. Fiona Apple) - RISE Recording,,King Princess,
With Strangers,"Alternative,Singer/Songwriter,Rock",Little Joy,
I’ll Still Have Me,,Cyn,
Stubborn Love,Alternative Folk,The Lumineers,US
You Don't Know How Lucky You Are,Alternative,Keaton Henson,GB
Django,"Music,Alternative",Samia,
re:stacks,Alternative,Bon Iver,US
You and I,"Pop,Rock,Contemporary Singer/Songwriter",Ingrid Michaelson,US
I Forget Where We Were,Singer/Songwriter,Ben Howard,GB
porcelain,"Pop,Singer/Songwriter,Music",mxmtoon,
Heartbeats,Pop,José González,
Better Together,Rock,Jack Johnson,US
Tired of Being Alone,R&B/Soul,Al Green,US
pictures feat. Kacey Musgraves,Alternative,Judah & the Lion,
Landfill,Alternative,Daughter,
Only Love,Singer/Songwriter,Ben Howard,GB
With You,Alternative,James Supercave,
These Days,Alternative,The Black Keys,US
No One's Gonna Love You,"Indie Rock,Alternative",Band of Horses,US
Appointments,Singer/Songwriter,Julien Baker,
I Just Don't Think I'll Ever Get Over You,Rock,Colin Hay,AU
Awake My Soul,Alternative,Mumford & Sons,
Thingamajig,Alternative,Miya Folick,
It Only Gets Much Worse,Alternative,Nate Ruess,US
I Found - Acoustic,Alternative,Amber Run,GB
placeholder,Alternative,Hand Habits,
"Sweetheart, What Have You Done To Us",Alternative,Keaton Henson,GB
Alone Again (Naturally),Pop,Gilbert O'Sullivan,
"Flightless Bird, American Mouth",Alternative,Iron & Wine,US
It's Happening Again,Alternative,Agnes Obel,DK
brokenhearted,Music,joan,
Return2Sender,Music,Scarypoolparty,
We Never Change,Pop,Coldplay,GB
Leave It Alone,Alternative,Broken Bells,US
Ain't No Sunshine,"Blues,R&B/Soul,Soul",Bill Withers,US
Primrose Hill (Notes from California),Alternative,Max Jury,US
Station (2014),Electronic,Låpsley,GB
Break My Broken Heart,"Music,Alternative",Winona Oak,
Let It Die,"Pop,Rock,Alternative",Feist,CA
Thinking 'Bout Love - Acoustic,Music,Wild Rivers,
Blink Twice,Music,Joy Oladokun,
Out of Love,"Music,Alternative",Peter Manos,
December,Singer/Songwriter,Gabrielle Aplin,
Life's A Mess (feat. Halsey),"Pop,Hip Hop/Rap,Alternative Rap",Juice WRLD,
Nobody's Love,Pop,Maroon 5,
Miss Me - Demo,Music,Lauv,
Favorite Mistake,Music,Giveon,
Nobody Likes Moving On,Music,SHY Martin,
Wish It Was You,Pop,The Rebel Roads,
I Want My Hoodie Back,Music,Kid Travis,
Hurry Home (with beabadoobee & Jay Som),Music,No Rome,
Nightmare,R&B/Soul,Lillian Hepler,
Not Emotional,,Gabi Sklar,
Overused (feat. gnash),,Clara Mae,
Lie,Music,Sasha Alex Sloan,
Love Somebody,Music,Lauv,
dream girl,Hip Hop/Rap,8percent,
Things We Do For Love,Music,Trevor Daniel,
Hard Feelings,Music,Kareen Lomax,
Stay (Don't Go),"Music,Pop",Kid Travis,
FALLING,Music,Che Ecru,
It's Complicated,Music,Garren,
nosering,,brakence,
static,Singer/Songwriter,Gillian Heidi,
Chemistry,Singer/Songwriter,Nora Lei,
Black Converse,Music,LOVA,
Picture,Music,D.B. Ricapito,
Who (feat. BTS),,Lauv,
Just Wanna Be Your Friend,Singer/Songwriter,Ben Kessler,
Empty,"Music,Hip Hop/Rap",Trevor Daniel,
u don't want me back,,Stephen Rubinosky,
Most Days,,Amavit,
Heat Waves,Music,Glass Animals,GB
Bedhead (feat. Anna Clendening),,Shoffy,
Somebody Else Will Get Your Eyes,Music,Chelsea Cutler,
I Fall Apart,"Music,Hip Hop/Rap",Post Malone,
In My Feelings,Music,TheHxliday,
Still the Same (feat. Boy In Space),Music,SHY Martin,
Hard 2 Face Reality,"Contemporary R&B,Dance",Poo Bear,
Misconception,,Chloe Kae,
Who Needs Love,Music,Trippie Redd,
I Was In Heaven,"Music,Pop",Chelsea Cutler,
"love, death, distraction",Music,EDEN,
To The People I Hurt,Music,Lauren Sanderson,
Waiting,Alternative,KIAN,
Somebody,Music,dezabel,
Let Him Go,Music,JUNG,
Slow,Music,SHY Martin,
The Way I Am,Music,Gavin Haley,
It's You,"Music,R&B/Soul",Ali Gatie,
Happy,Alternative,Stay Over,
Broken Record,Alternative,Nizar,
"fuck, i'm lonely",Pop,Lauv,
Favorite Part Of Me,Music,Astrid S,
Only Everything,Pop,Quinn Lewis,
Outnumbered,"Singer/Songwriter,Pop,Music",Dermot Kennedy,
Alone,"Electronic,Dance,Dubstep",Marshmello,
Together,Dance,Marshmello,
Fly,,Marshmello,
Silence,Dance,Marshmello,
Moving On,Dance,Marshmello,
Summer,Electronic,Marshmello,
One Thing Right,Pop,Marshmello,
Find Me,Electronic,Marshmello,
Silence - Tiësto's Big Room Remix,,Marshmello,
Wow.,"Music,Hip Hop/Rap",Post Malone,
rockstar,"Dirty South,Hip Hop/Rap",Post Malone,
Circles,"Pop,Alternative,Pop/Rock",Post Malone,
Remember The Name (feat. Eminem & 50 Cent),,Ed Sheeran,
Sunflower - Spider-Man: Into the Spider-Verse,"Soundtrack,Soundtrack",Post Malone,
Bank Account,"Rap,Hip Hop/Rap",21 Savage,
Rap God,Hip Hop/Rap,Eminem,US
"Lose Yourself - From ""8 Mile"" Soundtrack",Hip Hop/Rap,Eminem,US
Not Afraid,Hip Hop/Rap,Eminem,US
Wrong,Music,Luh Kel,
Prefontaine,Hip Hop/Rap,Versatile,
Take Me Back to London (feat. Stormzy),,Ed Sheeran,
My Hero,"Alternative,Rock,Grunge",Foo Fighters,US
LOVE SCENARIO,K-Pop,iKON,
Monkey Wrench,Rock,Foo Fighters,US
Always,"Rock,Singer/Songwriter,Pop",Gavin James,
HUMBLE.,Hip Hop/Rap,Kendrick Lamar,US
Nervous (The Ooh Song) - Mark McCabe Remix,Singer/Songwriter,Gavin James,
Five More Hours,Dance,Deorro,
Beautiful People (feat. Khalid),"Adult Alternative,Contemporary Singer/Songwriter,Pop",Ed Sheeran,
Scared of the Dark (feat. XXXTENTACION),,Lil Wayne,
SICKO MODE - Skrillex Remix,,Travis Scott,US
"Marshmello ""HoMe"" - Hoody Time Vocal Edit",Hip Hop/Rap,Hoody Time,
Spectre,Dance,Alan Walker,
Beautiful People (feat. Khalid) - Jack Wins Remix,Pop,Ed Sheeran,
"Down Like That (feat. Rick Ross, Lil Baby & S-X)",,KSI,
U-RITE - Rynx Remix,Hip Hop/Rap,THEY.,
Faded,"Electronic,Dance,House",Alan Walker,
Ransom (with Juice WRLD) - Remix,,Lil Tecca,
Let Me Love You - Marshmello Remix,,DJ Snake,
Turn Me On (feat. Vula),,Riton,
Blueberry faygo,,Yung Anime,
History,Hip Hop/Rap,88rising,
sriracha,Hip Hop/Rap,bbno$,
Blueberry Faygo,Music,Little Mosey,
TOES (feat. Lil Baby & Moneybagg Yo),"Rap,Music",DaBaby,
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",,Lil Wayne,
Brass 2.0,Electronica,Dirty Rush & Gregor Es,
Sandy Freak,Hip Hop/Rap,Northmane,
HIGHEST IN THE ROOM,Hip Hop/Rap,Travis Scott,US
Wake Up Call (feat. Trippie Redd),Music,KSI,
Lil Boat,Hip Hop/Rap,88GLAM,
Relationship (feat. Future),,Young Thug,
iSpy (feat. Lil Yachty),,KYLE,
Danger (with Migos & Marshmello),,Migos,
Who Do You Love,"Music,Dance",The Chainsmokers,US
Pop Out (feat. Lil Tjay),Hip Hop/Rap,Polo G,
Destined For Greatness,,Tobi & Manny,
CITY OF ANGELS,Music,24kGoldn,
Sunday Best,"Music,R&B/Soul",Surfaces,
Psycho!,,MASN,
Dance Wiv Me - Radio Edit,,Dizzee Rascal,
Roses - Imanbek Remix,R&B/Soul,SAINt JHN,
Mask Off - Marshmello Remix,Dance,Future,
Safety (feat. DJ Snake) - Dark Heart 2am Mix,Music,GASHI,
Hot (feat. Gunna),Music,Young Thug,US
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Hip-Hop,Macklemore & Ryan Lewis,
Can't Hold Us (feat. Ray Dalton),,Macklemore & Ryan Lewis,
Isis,Hip-Hop,Joyner Lucas,
FAST AND FURIOUS,,Yung Craka,
Dusk Till Dawn,Singer/Songwriter,Kurt Hugo Schneider,
Modern Loneliness,Music,Lauv,
Need Somebody (Acoustic),"Pop,Hip Hop/Rap",Xuitcasecity,
Atlantis,"Alternative,Rock",Seafret,
Tristesse,Hip Hop/Rap,DOXX,
Elle pleut,,Nekfeu,
Ne me ramène pas,"Music,Hip Hop/Rap",Lomepal,
Bécane,"Music,Hip Hop/Rap",Lomepal,
Néons rouges / Belles chansons,Hip Hop/Rap,Luidji,
Danse,Hip Hop/Rap,DOXX,
Attendez-moi,"Hip-Hop,Hip Hop/Rap",Guizmo,FR
A l'ammoniaque,"Rap,Hip Hop/Rap",PNL,
Dernier texto,Music,KIKESA,
La dernière fois que je parle de toi,Hip Hop/Rap,KIKESA,
Sentiments,,Jazzy Bazz,
Trompes de Fallope,"Rap,Hip Hop/Rap",Jazzy Bazz,
Doudou,Hip Hop/Rap,Squidji,
Cigarette,"Music,Hip Hop/Rap",Tsew The Kid,
Motel,,Ashh,
BabyGirl,Hip Hop/Rap,Josman,
J'ai vu,,Roméo Elvis,
AVM,,YG Pablo,
Nuit,,OBOY,
ST4,Hip Hop/Rap,DOXX,
Galatée,Hip Hop/Rap,Nekfeu,FR
Notes pour trop tard (feat. Ibeyi),,Orelsan,
Le hasard ou la chance - Colors Version,"Music,Hip Hop/Rap",Sopico,
Rien d'spécial,,Népal,
No Friends,Music,Vald,
La nuit,"Music,Hip Hop/Rap",Sopico,
Soon,,Swing,
Tout lâcher - Colors Session,Hip Hop/Rap,Lomepal,
"Adieu, mon amour",Music,Hatik,
Tout recommencer (feat. Tessa B),,PLK,
Résignation,Hip Hop/Rap,DOXX,
Au Bout,"Music,Hip Hop/Rap",Josman,
Trip (feat. Tayc),Hip Hop/Rap,Lefa,
BURNING MAN (feat. Lomepal),,Laylow,
La drogue te donne des ailes,Hip Hop/Rap,Sexion d'Assaut,
Prologue,Hip Hop/Rap,Moha La Squale,
Nous rendre immortels,Music,Lonepsi,
Rivage,,Swing,
Helsinki,Hip Hop/Rap,Dinos,
Dis-moi,"Music,Hip Hop/Rap",Roméo Elvis,
Rechute,"Rap,Hip Hop/Rap",Vald,
Sur Paname,"Rap,Hip Hop/Rap",PNL,
A&H,,Leto,
Dis-moi que tu m'aimes,Hip Hop/Rap,Ninho,
Stonneuse Parisienne,Contemporary R&B,Tsew The Kid,
YEAH RIGHT,"Music,R&B/Soul",Joji,
Pourquoi,Music,Vald,
Marie-Jeanne,"Soul,Music",Luidji,
J'aime pas l'amour,Reggae,PRIME,
Amnésie,Hip Hop/Rap,Damso,
Arob@se,,Dinos,
UNE MAIN LAVE L'AUTRE,Hip Hop/Rap,Alpha Wann,FR
BLOOD.,Hip Hop/Rap,Kendrick Lamar,US
Trop beau,"Music,Hip Hop/Rap",Lomepal,
J'aime Bien!,"Music,Hip Hop/Rap",Josman,
Pour deux âmes solitaires (Part. 1),"Music,Hip Hop/Rap",Luidji,
Placebo,Hip Hop/Rap,Dinos,FR
Les chemins,"Rap,Hip Hop/Rap",Jazzy Bazz,
Journal perso II,Music,Vald,
Au coeur du G,Music,Nekfeu,FR
Risibles amours,Hip Hop/Rap,Nekfeu,FR
2 minutes,Music,DOXX,
Nuit blanche,Music,DOXX,
Autotune,Hip Hop/Rap,Damso,
ICE (feat. Ash Kidd),,twinsmatic,
Lloret de mar,,JOSS,
Même les monstres rêvent d'amour,"Music,Hip Hop/Rap",Tsew The Kid,
Blues,"Music,Hip Hop/Rap",A2h,FR
T'y arrivais pas,Hip Hop/Rap,Lefa,
XNXX,,Dinos,
Tirer un trait,,SCH,
La misère est si belle,"Rap,Music,Hip Hop/Rap",PNL,
Oyasumi,Hip Hop/Rap,Lomepal,
Skydweller,Hip Hop/Rap,SCH,
Insomnie,,Jazzy Bazz,
Avant tu riais,Hip Hop/Rap,Nekfeu,
Détresse,,Leith,
Solid Snake,Music,Sheldon,
Daemons,,XXXTENTACION,
Maladresse,Hip Hop/Rap,Laylow,
LOGICIEL TRISTE,Hip Hop/Rap,Laylow,
Zoulou tchaing,"Rap,Music,Hip Hop/Rap",PNL,
Fusil,Hip Hop/Rap,SCH,
Rupture,Music,Livaï,
Sundance,Music,Népal,
MILLION FLOWERZ,Hip Hop/Rap,Laylow,
Je t'aime,Hip Hop/Rap,Vald,
Angela,"Music,Hip Hop/Rap",Hatik,
Alunissons,"Music,Hip Hop/Rap",Nekfeu,FR
Au Milieu (feat. Sopico),Music,The Eddy,
Messe basse,Music,Livaï,
Mon ame,,Nekfeu,
Mutluluk Reklamı,Rock,Vera,
Iyi Ve Güzel Kadınlar Hep Ağlar,"Rock,Alternative",İkiye On Kala,
"Zamanın Dışında, Boşluğun İçinde",Alternative,Birileri,
Bazı Şeyler Telefonda Eksik Anlatılır,"Rock,Alternative",İkiye On Kala,
Mutluyum Ama Birazdan Geçer,"Rock,Alternative",İkiye On Kala,
Yakamoz Güzeli,"Music,Rock",Yaşlı Amca,
İstanbul Beyefendisi,"Music,Rock",Yaşlı Amca,
Mavi Ekran,"Indie Rock,Alternative",Adamlar,
Siktiret Boşver,"Music,Alternative",Redd,
Sokaklar,Indie Rock,Vera,
Hallice Halim,Alternative,Konuya Fransız,
Hatıralarım,Alternative,Perdenin Ardındakiler,
Kendime,Alternative,Perdenin Ardındakiler,
Sar Bu Şehri (Akustik),Easy Listening,Canozan,
Beni Kendinden Kurtar,"Music,Alternative",Perdenin Ardındakiler,
Ankara'yla Bozuşuruz,"R&B/Soul,Alternative",Perdenin Ardındakiler,
Sarhoşum,"Music,Rock",Yedinci Ev,
Gönül Davası,Pop,Emir Can İğrek,
Gömülür,"Music,Alternative",Nilipek.,
Sevmemeliyiz,Alternative,Sena Şener,
İçinde Aşk Var,"Pop/Rock,Pop",Sufle,
Değmesin Ellerimiz - Akustik,,Model,
Belki de Aşık Oldun,Alternative,Pera,TR
Bugün Içicem,Pop,Sedef Sebüktekin,
Hırka,"Pop,Alternative",Onur Can Özcan,
Yalnızlığa Döndüm Yüzümü,Alternative,Çağan Şengül,
Evleniyormuşsun Bugün,"Indie Rock,Rock",Bağzıları,
Gökyüzüm Siyah Olsa Da,"Alternative,Pop",Ne Jupiter,
İt Gibi,Alternative,Son Feci Bisiklet,
Halledebilirdik,Alternative,Birileri,
Her Şeyi Yak,Rock,Duman,TR
Aman Aman,Rock,Duman,TR
Bir Derdim Var,"World,Rock,Pop/Rock",mor ve ötesi,TR
Kupa Kızı Ve Sinek Valesi,Rock,Teoman,
Ah Bu Ben,Pop,Mazhar Alanson,TR
Oyunbozan,"Pop,Rock",mor ve ötesi,TR
Yapma N'olursun,Alternative,Dolu Kadehi Ters Tut,
Seni Kendime Sakladım,Rock,Duman,TR
Acının İlacı,"Alternative,Rock",Adamlar,
Giderdi Hoşuma,"Music,Rock",Yaşlı Amca,
Benimle Kayboldun,Alternative,Kaan Boşnak,
Ölsem Yeridir,Alternative,Yüzyüzeyken Konuşuruz,TR
Gitme,Alternative,Dolu Kadehi Ters Tut,
Geber,"Music,Alternative",Tuğkan,
Defoluyorum,Singer/Songwriter,Emir Can İğrek,
Ve Ben,"Music,Rock",Yaşlı Amca,
Sarılırım Birine,"Indie Rock,Alternative",Adamlar,
Zaten Kırılmış Bir Kızsın,"Indie Rock,Rock",Bağzıları,
Bütün Istanbul Biliyo,Music,İkiye On Kala,
Yorgunum Ve Ağrılar,Singer/Songwriter,Kaan Boşnak,
Belki,,Dolu Kadehi Ters Tut,
Dinle Beni Bi',Alternative,Yüzyüzeyken Konuşuruz,TR
Öyle kolay aşık olmam,Alternative,Canozan,
Ben Sende Yandım - Mavi,Rock,Mavi Gri,
Ay Tenli Kadın,Rock,Ufuk Beydemir,
Ne Güzel Güldün,"World,Alternative",Pinhani,TR
Nalan,Music,Emir Can İğrek,
Rüyalarda Buruşmuşum,"Alternative,Rock",Adamlar,
Suç Mahalli,Alternative,Kahraman Deniz,
Karanlık,Alternative,Dolu Kadehi Ters Tut,
Ne Farkeder,Electronic,Yüzyüzeyken Konuşuruz,TR
Bikinisinde Astronomi (Bonus Trek),Rock,Son Feci Bisiklet,
Mutlu Olmak Zordur Derler (Akustik),Easy Listening,Canozan,
Sevsene Beni,"Music,Alternative",Yedinci Ev,
Kendi Halimde,"Music,Pop",Can Kazaz,
Pazar Ve Ertesi,Rock,Son Feci Bisiklet,
Boş Gemiler,Alternative,Yüzyüzeyken Konuşuruz,TR
Siz Bana Aldırmayın - Akustik,Alternative,Dolu Kadehi Ters Tut,
Sen Istersin,Easy Listening,Sedef Sebüktekin,
Sen Benim Şarkılarımsın,Alternative,Cem Adrian,
Müzik Kutusu,Alternative,Emir Can İğrek,
Sensiz Ben,Rock,Pera,TR
Papatya,Alternative,Çağan Şengül,
Yaramızda Kalsın,"Pop,Alternative",Onur Can Özcan,
Bekle Dedi Gitti - Çizik,Rock,Kaan Tangöze,
ben seni nasıl kaybettim s*kiyim,Rock,uclercagri,
Kırlangıç,,Çağan Şengül,
Bunca Yıl,"Music,Pop",Can Kazaz,
Belki Üstümüzden Bir Kuş Geçer,Pop,Yüksek Sadakat,TR
Unutturmaz uyuşturur Zaman,Pop,Gökşin Derin,
Gökyüzü,"Music,R&B/Soul",Perdenin Ardındakiler,
Ay Işığında,Hip Hop/Rap,Gökşin Derin,
Küçüğüm,,Çağan Şengül,
Araf,"Pop,Rock",mor ve ötesi,TR
Bu Akşamda Aklımdasın,R&B/Soul,Gökşin Derin,
Beni Bana Yar Etmezler,"Music,Hip Hop/Rap",Şanışer,
Dursun Zaman,Pop,Bariton,
Dönme,Alternative,Batuhan Kordel,
deniz kızı,Music,Toprak Özcan,
Yalan,"Indie Rock,Pop",Athena,TR
Romeonun Kırık Kalbi,R&B/Soul,Gökşin Derin,
Beni Vur - Akustik,Pop/Rock,Deniz Tekin,
Yetinmeyi Bilir Misin?,Music,Sezen Aksu,TR
Bodrum,Alternative,Yüzyüzeyken Konuşuruz,TR
Böyle Sever,Alternative,Kahraman Deniz,
Kibrit,"Pop,Alternative",Onur Can Özcan,
Şaraplar ve Kadınlar,"Alternative Rap,Music",Mert Şenel,
Cevapsız Sorular,Rock,maNga,
Köhne,,Gökşin Derin,
Ağustos Sırılsıklam,"Music,Hip Hop/Rap",Alper Ayyıldız,
Alone,"Music,Hip Hop/Rap",Night Lovell,
Lethal Presence,Music,Night Lovell,
I Heard You Were Looking For Me,Music,Night Lovell,
MARY JANE,Hip Hop/Rap,Night Lovell,
BAD KID,Hip Hop/Rap,Night Lovell,
LET ME DIE,Hip Hop/Rap,Night Lovell,
MENTAL SLAVERY,,Night Lovell,
WHERE'S MY MONEY,Hip Hop/Rap,Night Lovell,
PAIN,Hip Hop/Rap,Night Lovell,
BUMBLE BEE,Hip Hop/Rap,Night Lovell,
WATCH ME,Hip Hop/Rap,Night Lovell,
UNKNOWN LOCATION INTERLUDE,Hip Hop/Rap,Night Lovell,
JOAN OF ARC,Hip Hop/Rap,Night Lovell,
MURDER RATE,Hip Hop/Rap,Night Lovell,
PINK WITCH / LESSON,Hip Hop/Rap,Night Lovell,
I LIKE BLOOD,,Night Lovell,
CAN'T LOSE YOU,Hip Hop/Rap,Night Lovell,
SINISTER,Hip Hop/Rap,Night Lovell,
INSIDE,,Night Lovell,
THE SUN,Hip Hop/Rap,Night Lovell,
Boy Red,Hip Hop/Rap,Night Lovell,
Contraband,Hip Hop/Rap,Night Lovell,
Rideau Swing,Hip Hop/Rap,Night Lovell,
I'm Okay,Hip Hop/Rap,Night Lovell,
Barbie Doll,Hip Hop/Rap,Night Lovell,
Guidance,,Night Lovell,
PP 15 Interlude,Hip Hop/Rap,Night Lovell,
Louis V,Hip Hop/Rap,Night Lovell,
Problems,Hip Hop/Rap,Night Lovell,
Riot Ballad,,Night Lovell,
Just Tryna,,Night Lovell,
Yen,Hip Hop/Rap,Night Lovell,
Teenage Cutie,Hip Hop/Rap,Night Lovell,
RIP Trust,Hip Hop/Rap,Night Lovell,
Trees of the Valley,Hip Hop/Rap,Night Lovell,
Concept Nothing,Hip Hop/Rap,Night Lovell,
The Renegade Never Dies,Hip Hop/Rap,Night Lovell,
Off Air,Hip Hop/Rap,Night Lovell,
Live Television,Hip Hop/Rap,Night Lovell,
Jamie's Sin,Hip Hop/Rap,Night Lovell,
Forget About Me,Hip Hop/Rap,Night Lovell,
Beneath,Hip Hop/Rap,Night Lovell,
Material Female,Hip Hop/Rap,Night Lovell,
Whoever U Are,Hip Hop/Rap,Night Lovell,
Light from the Car,Hip Hop/Rap,Night Lovell,
Dirt,Hip Hop/Rap,BONES,US
Sodium,Hip Hop/Rap,BONES,US
Oxygen,Hip Hop/Rap,BONES,US
XLR,Hip Hop/Rap,BONES,
BlastZone (ЗонаПоражения),Hip Hop/Rap,BONES,US
Branches,Hip Hop/Rap,BONES,
CharacterSelect (ВыборПерсонажа),Hip Hop/Rap,BONES,US
SystemPreferences,Hip Hop/Rap,BONES,US
Tissue (Тишью),Hip Hop/Rap,BONES,US
Mercury: Retrograde,Hip Hop/Rap,Ghostemane,
CtrlAltDelete,Hip Hop/Rap,BONES,US
WhereTheTreesMeetTheFreeway,Hip Hop/Rap,BONES,US
AirplaneMode,Music,BONES,US
240p,Music,BONES,US
YouWantTheGoodNewsOrBadNews,Music,BONES,US
GlassHalfFull,Music,BONES,US
Timberlake,,BONES,
Alone and Lonely,,prxz,
Losing Interest (feat. Lane 37),,CuBox,
Tell Me Why I'm Waiting,Music,Stract,
I Know You so Well,,Sarah Meow,
Angel,,Killpop,
I'll Bite Your Soul,R&B/Soul,SHRK,
Kujo Freestyle,R&B/Soul,Sinoda,
WTF,,Young Spool,
Golden Wind!,Music,mol$,
Curse,,Bass Santana,
Crisis,Music,Jasiah,
Sasuke,Music,Lil Uzi Vert,
Eyes Blue Like The Atlantic (feat. Subvrbs),Music,Sista Prod,
Hatchback,Music,Cochise,DE
Please Don't Break My Heart,,Will Shepard,
90mh,Music,Trefuego,
Teleport Me,,B Free,
After Party,"Contemporary R&B,Hip Hop/Rap",Don Toliver,
Know Yourself,Hip Hop/Rap,Drake,
Bakugo!,,KVMIL,
JoJo Pose,"Alternative,Hip Hop/Rap",Apollo Fresh,
Addison Rae,Music,The Kid LAROI,
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Music,Jack Harlow,
Party Girl,Music,StaySolidRocky,
Geek'd (feat. Lil Baby),,Bhad Bhabie,
TKN (feat. Travis Scott),"Music,Latin",ROSALÍA,
3 Vets,Music,The Future Kingz,
ブルーバード,J-Pop,Ikimonogakari,JP
Sadness and Sorrow,Pop,Takaki Toshio,
I Don't Trust Nobody,,Shiloh Dynasty,
UP LIKE AN INSOMNIAC - Freestyle,Hip Hop/Rap,XXXTENTACION,
Rap Game Hokage,R&B/Soul,B Free,
YuNg BrAtZ,Hip Hop/Rap,XXXTENTACION,
Look At Me!,"Industrial,Rap,Heavy Metal,Hip Hop/Rap,Rock",XXXTENTACION,
Kimi No Toriko,,Rizky Ayuba,
il vento d'oro,Anime,Yugo Kanno,JP
FIGHT!,Dance,Aests,
Chika Dance,"Downtempo,Pop",AnimeHub,
Lets Link,Music,WhoHeem,
"Ultra Instinct Mastered (From ""Dragon Ball Super"")",Soundtrack,The Marcus Hedges Trend Orchestra,
Teenage Fever,"Music,Hip Hop/Rap",Drake,
You & I,"Teen Pop,Pop",One Direction,
Never Say Never,"Pop,Alternative,Rock,Pop/Rock,Soft Rock",The Fray,US
Feelings,Music,Lauv,
Forget It,"Alternative,Electronic,Pop",Blood Orange,GB
