song name,genre,artist name,artist country
Don't Let Me Down,Dance,Shorecrest Mafia,
Good Morning,Instrumental,Tymur,
"20,000 People",Techno,Shorecrest Mafia,
No Sense,House,Shorecrest Mafia,
Wonderland,Electronic,Shorecrest Mafia,
The Real World - Radio Edit,Music,DANDY DEEJAY,
Freak-A-Té,Techno,Shorecrest Mafia,
I'm Tryna - BLVK JVCK ReVibe,,iMinikon,
Supersonic,Music,DJ Zenas,
Canis Major - Original Mix,Techno,Aardy,
Intoxicating,,Friendless,
Suéltate y Baila,,Adrian Fyrla,
Show Me Love,Electronic,Pure State,
Love Me,House,Shorecrest Mafia,
Xrxp XeaX,Music,Gxx,
항상 (HANGSANG),,j-hope,
Yeah,"Music,Electronic",Adrian Fyrla,
Another In The Fire - Live,"Music,Christian & Gospel",Hillsong UNITED,
Paradise,R&B/Soul,Tyzn,
In Love,,222,
It Is Well (Live),,Bethel Music,
Only One,,Jase Beats,
New Heights,,The Night Train,
Playing with Fire,,Monäva,
Reckless Love,"Christian Pop,Praise & Worship,Christian & Gospel",Cory Asbury,US
Yes I Will,Christian & Gospel,Vertical Worship,
I Have This Hope,Christian & Gospel,Tenth Avenue North,US
The Blessing (Live),Music,Elevation Worship,
Good Good Father,"CCM,Christian Pop,Gospel,Praise & Worship,Christian & Gospel",Chris Tomlin,US
Great Are You Lord - Live,"CCM,Christian & Gospel",All Sons & Daughters,
Who You Say I Am - Live,"Music,Christian & Gospel",Hillsong Worship,
Raise a Hallelujah - Live,Praise & Worship,Bethel Music,US
Chicken Noodle Soup (feat. Becky G),Pop,j-hope,
Even If,"Music,Christian & Gospel",MercyMe,US
See A Victory,"Praise & Worship,Christian & Gospel",Elevation Worship,
Hope World,K-Pop,j-hope,
No Longer Slaves (Spontaneous) - Live,,Bethel Music,
Trust In You,Christian Pop,Lauren Daigle,US
Good Grace - Live,"Music,Christian & Gospel",Hillsong UNITED,
All My Hope,Christian & Gospel,Crowder,
"Lord, I Need You",Christian & Gospel,Matt Maher,US
I Am Not Alone - Live,Christian & Gospel,Kari Jobe,US
Flashdance (What a Feeling) (feat. Irene Cara),,Ginny Vee,
Sogni e Cocktail,Electronic,33,
JEJE LEE,,Oluwa St. Gabriel,
Talk,"Alternative,Dance,Electronica",Olabernic,
Half a Heart,,BEAUZ,
Lazarus,,Seismal D,
I won't die,,Dr. Wesh,
White Butterflies,Music,Sagi Rei,
Hell Is Not My Nightmare,,Labán,
You Got It - Alessandro Viale Mix,Electronic,Style da Kid,
Money,Electronic,Keineartt,
Please Don't Go,,BEAUZ,
Hold On,Music,Jonas Wak,
Eyes of God,House,Multiversa,
29,Electronic,Andry J,
Danger0us,Alternative,Simon Leeu,
Breathe Our Dreams,Music,Fulvio Colasanto,
Memories,Music,BEAUZ,
Thinking About You,Music,Alltag,
Bounce It,Reggae,Sean Dampte,
Look Into My Eyes,Music,Zamy,
Ay Wa - Original Mix,,SCNDL,
Black Sheep,Electronic,Rock-Aro,
I Think About You - 2020 Remastering,,Erika,
Treasure U,,BEAUZ,
Villain,Music,Keineartt,
Keys,,Medii,
Lift Me Up,"Music,Country",Berith,
Over (ZANJY & DJ a.d.r.i.a Radio Edit),,Fabio Gómez,
How Could I,Music,Sagi Rei,
Running in The 90's,Dance,Max Coveri,
Reputation,Music,Clara Moroni,IT
Raindrops,Music,Sagi Rei,
The Undertime,,Mr Campo,
Summer On A Solitary Boat,"Alternative,Rock",Aniene,
Balloon,,Simon Leeu,
Restless Day,Music,Pointless Play,
Strange Memory,Dance,Electro Guy,
Brave Fever,Dance,Electro Guy,
Nice Day,Electronic,Light Tribute,
Tomorrow Vibes,Electronic,Happy Puppies,
Lover of Power,Dance,Evil Green,
Shining Sun,Dance,Beyond Crazy,
Loving You,Alternative,Seafret,GB
Safe Inside - Acoustic,Music,James Arthur,GB
What They'll Say About Us,"Music,Singer/Songwriter",FINNEAS,
I'm Not Ok,,RHODES,
Fix You - Live,Music,Sam Smith,GB
Blame,Music,Grace Carter,
My Mistakes,Singer/Songwriter,Matthew Nolan,
If We're Being Honest,Music,Novo Amor,GB
Friend,Music,Gracie Abrams,
Bedroom Ceiling,Music,Sody,
Die for You,Pop,Dirty Blond,
Everybody's Got Somebody,Music,Sam Fischer,
Changes,"Music,Alternative",Jack Vallier,
Love You Twice,Singer/Songwriter,Lilla Vargen,
Forever (To Feel Like Tonight),Alternative,April,
Choices,,Benedict Cork,
Rescue Me,Pop,James Gillespie,
Somebody Else,Music,Navvy,
Room to breathe,"Singer/Songwriter,Alternative",ROE,
Slow Motion,Music,Charlotte Lawrence,
Elsewhere,Music,Minke,
Don't Feel,"Singer/Songwriter,Folk",Tiz McNamara,
Remember Me Well,Music,Christy,
Dear Life,Music,Mathilda Homer,
Crawl,"Singer/Songwriter,Pop,Music",Blakey,
Charlotte,Music,Sody,
Alone In My Room (Gone),Music,GRACEY,
The Thing Is,Music,Hannah Trigwell,GB
Warped Window,Alternative Folk,Anna Mieke,
Baby Come Home,Music,Olivia Dean,
Sad Girl Summer - emo version,Music,Maisie Peters,
Unfaithful,,Rihanna,GB
You Are The Reason - Duet Version,Pop,Calum Scott,
Umbrella,"Pop,Hip Hop/Rap,Contemporary R&B",Rihanna,
It Girl,,Jason Derulo,
Start Of Something New,,Troy,
"Breaking Free - From ""High School Musical"" / Soundtrack Version",,Troy,
"You Are The Music In Me - From ""High School Musical 2""/Soundtrack Version",,Troy,
"Gotta Go My Own Way - From ""High School Musical 2""",,Troy,
Everyday,,High School Musical Cast,
Can I Have This Dance,,High School Musical Cast,
Just Wanna Be With You,,High School Musical Cast,
Count on Me,"Contemporary Folk,Salsa y Tropical",Bruno Mars,US
Somewhere in Brooklyn,,Bruno Mars,US
Fight Song,Pop,Rachel Platten,US
"Flashlight - From ""Pitch Perfect 2"" Soundtrack",,Jessie J,GB
Feels Like This,Pop,Maisie Peters,
The Climb,"Contemporary Country,Teen Pop,Pop",Miley Cyrus,US
Rewind,Pop,Paolo Nutini,GB
With Or Without You - Remastered,Rock,U2,
Sweet Louise,Traditional Folk,Passenger,GB
Hello,"Music,Pop",Adele,GB
I Won't Let You Go,Pop,James Morrison,AU
The Only One,,Linndsyeah,
Finally Feel Good,,James Arthur,GB
No Place To Hide,Electronica,Gidexen,
Close To You,Pop,Michael Prins,NL
Unconditional - Acoustic,,Sinéad Harnett,
Nobody Else,Pop,OpenSoul,
Love Me,Singer/Songwriter,Cafe Disko,
Impossible - Acoustic,Pop,James Arthur,GB
Life Sux,,Silent Child,
Right Through Me,Pop,Marnix Emanuel,
Table Of Fools,Pop,IBE,
Jersey on the Wall - I'm Just Asking,"Music,Country",Tenille Townes,
Not Enough,,Noktis,
wake up,"Contemporary R&B,Music",Zachary Knowles,
Forgotten World,Rock,Seth King,
Fly Away With Me,"Singer/Songwriter,Rock,Music",Tom Walker,
Stardust,R&B/Soul,Naderi,
Because of You,"Traditional Country,Pop/Rock,Pop",Kelly Clarkson,US
"fuck, i'm lonely (with Anne-Marie)",,Lauv,
Cigarettes In The Morning,,Snøw,
The Silent Patient,Pop,Anthony Lazaro,
Secrets,"Alternative,Rock,Pop/Rock",OneRepublic,US
Stay - Album Version (Edited),,Rihanna,
Bohemian Rhapsody,Rock,Queen,
Smile (with The Weeknd),"Alternative Rap,Rap,Music",Juice WRLD,
Church,,Promoting Sounds,
End of the World,Pop,Jay Hoodie,
Where Are You Now?,Punk,Austin Rudin,
Loosing Interest,Instrumental,Sarah Meow,
Alone,Rock,Yellow Trash Can,
Nobody,R&B/Soul,D-Rah,
Tequila Sunrise,,Scherb,
Keys to the Benz,Alternative,Tommy Ice,
After Hours,Music,The Weeknd,CA
Friends (feat. Powfu),Music,Mishaal,
Costa Rica,Music,Bankrol Hayden,
Love Me,"Music,Hip Hop/Rap",Lil Tecca,
lost,"Music,Hip Hop/Rap",POORSTACY,
Worst Day of My Life,Holiday,Cal Scruby,
Try,Pop,6o,
Did It Again,"Music,Hip Hop/Rap",Lil Tecca,
Hurt,,Witt Lowry,
Pull It,Alternative,dying in designer,
Never,"Music,R&B/Soul",Trevor Daniel,
909,"Music,Alternative",EDEN,
Drowning (feat. Kodak Black),Hip Hop/Rap,A Boogie Wit da Hoodie,
In My Feelings,"Rap,Contemporary R&B,Hip Hop/Rap",Drake,
Never Be Alone,Pop,Shawn Mendes,CA
More Than This,"Soft Rock,Pop",One Direction,
That Should Be Me,Pop,Justin Bieber,CA
Really Don't Care,,Demi Lovato,US
Like I'm Gonna Lose You (feat. John Legend),Soul,Meghan Trainor,
I Don't Wanna See You with Her,Pop,Maria Mena,NO
If This is Love,Singer/Songwriter,Ruth B.,
Part Of Me,"Pop,Dance,Rock,Pop/Rock,Teen Pop",Katy Perry,US
Unconditionally,"Pop/Rock,Pop",Katy Perry,US
Need You Now - Acoustic,"Singer/Songwriter,Singer/Songwriter",Dean Lewis,
Shouldn't Come Back,Pop,Demi Lovato,US
The Loudest Silence,R&B/Soul,Maurice Moore,
To Make You Feel My Love,,Nashville Cast,
Lonely,"R&B/Soul,Hip Hop/Rap,Contemporary R&B",Akon,SN
XO,Alternative,EDEN,
F.F.F. (feat. G-Eazy),,Bebe Rexha,
Love The Way You Lie,"Music,Hip Hop/Rap",Eminem,
Can't Be Friends,Contemporary R&B,Trey Songz,US
I Love You,Pop,Alex & Sierra,KR
I'll Always Remember You,Soundtrack,Hannah Montana,US
Somewhere Only We Know,"Music,Singer/Songwriter",Miki Ratsula,
I Hate Giving You Everything (Acoustic),Pop,Arlissa,GB
Real Friends,"Pop,Rock",Camila Cabello,
She Used To Be Your Everything,Hip Hop/Rap,Proze,
Fake Stuff,R&B/Soul,CaRter,
Nervous - Acoustic,Singer/Songwriter,Gavin James,
idfc (Tarro Remix),R&B/Soul,blackbear,
Wherever You Will Go,Pop,Charlene Soraia,GB
This Is Me,,Keala Settle,US
Lulu,,O.A.O.,
Goliad,Singer/Songwriter,O.A.O.,
Heart On Ice,"Music,Hip Hop/Rap",Rod Wave,
ball w/o you,"Rap,Hip Hop/Rap",21 Savage,
Together,Hip Hop/Rap,Trippie Redd,
I'm Still,"Music,Hip Hop/Rap",Juice WRLD,
Reply (feat. Lil Uzi Vert),,A Boogie Wit da Hoodie,
Pain,"Hip-Hop,Hip Hop/Rap",Yungeen Ace,
Girl Of My Dreams,Music,Rod Wave,
Sick and Tired,Music,iann dior,
Dark Clouds,Music,Rod Wave,
Chrome Heart Tags,Music,Lil Uzi Vert,
Juice WRLD Speaks From Heaven - Outro,"Alternative Rap,Rap,Music",Juice WRLD,
Man Of The Year,"Alternative Rap,Rap,Music",Juice WRLD,
Fighting Demons,"Alternative Rap,Rap,Music",Juice WRLD,
Battle Cry,"Music,Hip Hop/Rap",Polo G,
Can't Die,"Alternative Rap,Rap,Music",Juice WRLD,
Hate The Other Side (with Marshmello & The Kid Laroi),Alternative Rap,Juice WRLD,
Old Streets,Music,2KBABY,
I Want It,"Alternative Rap,Rap,Music",Juice WRLD,
Love Is Poison,"Rap,Hip Hop/Rap",YoungBoy Never Broke Again,
Valuable Pain,"Dirty South,Music,Hip Hop/Rap",YoungBoy Never Broke Again,
Blame on Me,Music,J.I the Prince of N.Y,
Scarred From Love,Hip Hop/Rap,Quando Rondo,
Love Won’t Change,Music,J.I the Prince of N.Y,
Winter Forever,R&B/Soul,Yvng Flavxur,
Monday Morning,Alternative,96 Zeus,
June,Alternative,96 Zeus,
miss america,Music,Isaac Dunbar,
Supercut,"Electronic,Alternative",Lorde,
Can We Work It Out - RAC Mix,"Adult Alternative,Alternative",Gordi,
i feel 2 much,Music,blackbear,
Pieces of Us (feat. King Princess),"Music,Pop",Mark Ronson,GB
Night Bus,"Singer/Songwriter,Pop",Gabrielle Aplin,GB
Nothing in My Head,Pop,Richie Quake,
i loved you first,"Music,Pop",joan,
happy for you,Music,Alex Porat,
First Week,Alternative,Vera Blue,
Brooklyn,Rock,Patrick Droney,
Natalie Don't,Music,RAYE,
Death Is in the Air,Pop,SAKIMA,
Why Won’t You Love Me,"Pop/Rock,Pop",5 Seconds of Summer,AU
me & ur ghost,Music,blackbear,
Like I Remember You,Alternative,Vera Blue,
SOS,Pop,GRAACE,
Give Me My Name Back,"Music,Singer/Songwriter",Meg Mac,
Figured Out,"Electronic,Electronic",ALTA,
Different Things,"Music,Pop",GRACEY,
Emotion,Music,Mia Rodriguez,
Lost,"Pop,Alternative",Blake Rose,
Favourite Colour,Pop,Carly Rae Jepsen,CA
ghosts,Alternative,Jeremy Zucker,
SLOW DANCING IN THE DARK - Loud Luxury Remix,R&B/Soul,Joji,
With You,Pop,Sky McCreery,
liability (demo),Pop,Tove Styrke,SE
Have Fun at Your Party,,GRAACE,
How To Be Human,Music,Chelsea Cutler,
Who,"Music,Alternative",MUNA,
Normal,,Sasha Alex Sloan,
Forgive Myself,Music,Griff,
Just A Memory (feat. Regina Spektor),,ODESZA,
Hurricane,Music,Wafia,
Crying On The Bathroom Floor,Alternative,MUNA,
FOOLS,Pop,Troye Sivan,
Why Do You Love Me,"Music,Pop",Charlotte Lawrence,
ICIMY,"Pop,Alternative",Phoebe Ryan,
Smoke Too Much,"Electronic,R&B/Soul",JOY.,
If You Loved Me,"Music,Pop",GRACEY,
Morphine,Pop,Lights,US
Somebody Else,,VÉRITÉ,
Subside,Pop,Summer Heart,
Lit The Fire,Pop,Ralph,
H8U,Pop,Liz Huett,
Sad Tonight,"Music,Pop",Chelsea Cutler,
Be Like You (feat. Broods),"Electronic,Music,Electronic",Whethan,
All Love,,FLETCHER,AU
For You - FTSE Remix,Singer/Songwriter,Gavin James,
Missing U,Pop,Robyn,SE
All You Had To Do Was Stay,Pop,Taylor Swift,US
Over You (feat. Frida Sundemo),,Kasbo,
Crash,Pop,Matthew Chaim,
Ignore Me,Pop,Betty Who,AU
The Weekend - Funk Wav Remix,R&B/Soul,SZA,
Vertigo,Downtempo,Kisnou,
Needing You,Pop,Lilly Ahlberg,
Pretty Sad,,XYLØ,
Murder,Electronic,Mako,
Never Been,Pop,Anthony Russo,
Another Lifetime,"Music,R&B/Soul",Nao,
Eyes Shut,Electronic,Years & Years,GB
Just Another Girl,Alternative,The Killers,US
Reasons,R&B/Soul,Khalid,
Think About You (feat. Quiñ),"West Coast Rap,Hip Hop/Rap",G-Eazy,
Love Galore (feat. Travis Scott),Contemporary R&B,SZA,
Leave,"Music,Hip Hop/Rap",Post Malone,
Mockingbird,Hip Hop/Rap,Eminem,US
Gone,,Machine Gun Kelly,
Pills N Potions,"Contemporary R&B,Hip Hop/Rap",Nicki Minaj,US
Don't Wanna Breathe,"Hip-Hop,Rap,Hip Hop/Rap",Kodak Black,
3005,Hip Hop/Rap,Childish Gambino,US
When You Were Young,"Indie Rock,New Wave,Adult Alternative,Rock & Roll,Alternative,Rock",The Killers,US
Have All The Songs Been Written?,Alternative,The Killers,US
Some Kind Of Love,Alternative,The Killers,US
Use Somebody,Alternative,Kings of Leon,US
Father And Son,"Arena Rock,Soft Rock",Yusuf / Cat Stevens,GB
Patches,Country,Jerry Reed,US
Nikki,Hip Hop/Rap,Logic,
True Colors,Dance,The Weeknd,CA
Stan,,Eminem,US
Anziety,"Music,Hip Hop/Rap",Logic,
This Town,"Pop,Folk",Niall Horan,
Issues (feat. Russ),,PnB Rock,
Do Not Disturb,"Music,Hip Hop/Rap",Drake,
Solo,Hip Hop/Rap,Future,
Give up on Me,Hip Hop/Rap,Skizzy Mars,US
Girl on a Train,Hip Hop/Rap,Skizzy Mars,US
Bad At Love,"Pop,Alternative",Halsey,
Miserable At Best,"Alternative,Rock",Mayday Parade,US
Crash & Burn,Music,G-Eazy,
Need Me (feat. Pink),"Music,Hip Hop/Rap",Eminem,
I'd Hate To Be You When People Find Out What This Song Is About,Alternative,Mayday Parade,US
"You Be The Anchor That Keeps My Feet On The Ground, I'll Be The Wings That Keep Your Heart In The Clouds",Alternative,Mayday Parade,US
I'm Not Okay (I Promise),"Punk,EMO,Pop Punk,Alternative,Rock",My Chemical Romance,US
The Break Up,Hip Hop/Rap,Machine Gun Kelly,
Bad Things (with Camila Cabello),"Pop,Hip Hop/Rap,Alternative Rap",Machine Gun Kelly,
"If You Wanted A Song Written About You, All You Had To Do Was Ask",Alternative,Mayday Parade,US
Three Cheers For Five Years,Alternative,Mayday Parade,US
Your Song - EP Version,Alternative,Mayday Parade,US
Like We Used To,Alternative,A Rocket To The Moon,US
Remembering Sunday,Alternative,All Time Low,US
Here For Nothing,Alternative,With Confidence,AU
Only You,,Selena Gomez,US
If You Leave,Singer/Songwriter,Meredith Brackbill,
Coffee,,Joongle,
Soon,Music,Kev Kelly,
Red Leather Head Turner,,Melinda May,
I Can't Stop Thinking About You,Music,The Shadowboxers,
Only You,Alternative,Gogaia,
Waterfalls,Rock,Flavor of the Week,
Rebel Heart,Music,Panda Keys,
Boxes (615),"Country,Pop",Baylee Littrell,
Some Guys,Pop,Baylee Littrell,
Not Dark Yet,,Natalie Nicole Gilbert,
Pain or Pleasure,,✦ pink cig ✦,
Thin Ice,Pop,Ulrich Zehfuss,
Times Are Past (Radio Edit),Pop,telco,
Shades of Red,,telco,
8th of November,,Aprilann,
I Belong to You,Pop,Jacob Lee,
Vincent (Starry Starry Night),"Pop,Holiday",Natalie Nicole Gilbert,
On Your Feet Again,"Alternative Folk,R&B/Soul",Natalie Nicole Gilbert,
Good at Pretending,Pop,Sloane,
We Need You,Rock,Jennifer Lee Snowden,
Never Run Away,Music,CANDY,
Still Want,,Felyxxx,
Prettiest Love,Rock,Veux,
Then Again,Rock,Leon Rosen,
What Have You Done?,Pop,Sean Earle,
Up,,telco,
Wrapped up in a Dream Called You,"Music,Holiday",Natalie Nicole Gilbert,
Changed My Mind,Pop,ellee ven,
Make You Mine - Acoustic,"Music,Pop",PUBLIC,IT
Energy,Music,Reyn Hartley,
What It Feels to Feel Blue,R&B/Soul,Oddsaul,
Tired,"Singer/Songwriter,Rock,Pop",Gavin James,
I don't wanna mess with your love,,Nifty Noah,
Think About Life,,Nifty Noah,
NO SLEEP,,Nifty Noah,
Only Way - Slowpho Remix,,Humrush,
Don't Bother Me,Music,Nimz,
Fled,Music,Melophobia,
Melba,Hip Hop/Rap,Tommy Richman,
I Can Tell,Alternative Rap,Tom Snow,
You Feel Like,,Hojean,
Cozy Dreams,,Loby,
U A FAKE - rainy day edit,Pop,EL GUAPO,
Sad,R&B/Soul,Bye Malo,
Hold Your Hand,Hip Hop/Rap,Bye Malo,
How Do You Hold On,,Milan Truelove,
college hoodie,Music,Calub,
Paradise,,Ørpheus,
Impatient,,Ørpheus,
Part 7,Punk,VOLTED,
Let Go,Indie Pop,Dave Koda,
Moonlight,Instrumental,SCayos,
favorite people,Music,BADGUYLEX,
Give Me Back My Time,Hip Hop/Rap,Noah Wu,
Kind,Folk,Sigobrilllando,
Like a Candle,"Singer/Songwriter,Pop",The Heart and The Void,
You're Somebody Else - Acoustic,"Alternative,Pop,Music",flora cash,SE
Bullet in My Heart,Singer/Songwriter,J-Sol,
Monsters,Music,James Blunt,GB
Grace - Acoustic,"Music,Alternative",Lewis Capaldi,
INSECURITY !,Pop,Lonely BOY,
RETAIL THERAPY,,Snoozegod,
Be Honest,,Mr. Käfer,
end (stripped.),Pop,Jeremy Zucker,
Paris,Music,Ann King,
not ur friend,"Downtempo,Music,Rock",Jeremy Zucker,
Talk,Music,Oliver Greaves,
Waiting for (Nothing),,Linndsyeah,
Drowning,Pop,Daniel Javan,
Monster,"Music,Christian & Gospel",Jay Matthews,
Emotional,Music,Sarah Barrios,
Heartbreak,Pop,Daniel Javan,
you said you were different,Music,Snoozegod,
Lonely,"R&B/Soul,Hip Hop/Rap,Contemporary R&B",Akon,SN
Overwhelmed,,Matt Crowder,
Ride,,Matt Crowder,
Medicate,Music,loser kid,
911,,Kel Sykes,
Lights,Music,5lowers,
Who We Were,,greisun,
Out of Time,Pop,JonPaul Wallace,
Afterprom,"Music,Hip Hop/Rap",Jay Sek,
No More,Alternative,Faded Winds,
Take Me Home,Singer/Songwriter,Stella Angelika,
Purgatory,,greisun,
I Overcame,,Andi Tulip,
You Are Strong Souls,,Andi Tulip,
Kiss My Ass,,Milli Smoke,
Purple Hearts,House,3NIGMA,
